Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow,label
-0.23739283,-0.1910341,-0.1289065,-0.34910214,-0.36130455,-0.36148313,-0.2098454,-0.37192997,-0.22828533,-0.5987895,-0.35763124,-0.32966086,-0.37541294,-0.3787429,-0.32252884,0.002758211,-0.15064192,-0.10947765,-0.35761288,-0.3833378,-0.14515392,-0.487264,12.0
-0.17141487,-0.07355165,-0.11470307,-0.036812704,-0.16880417,-0.23233712,-0.12885247,-0.2807316,-0.17036633,-0.5987895,-0.058771282,-0.37090477,-0.008680723,-0.2500693,-0.38307008,-0.18925802,-0.027393667,-0.053718116,-0.058755122,-0.16768889,0.18907402,0.0023581644,11.0
-0.114554465,0.20036906,-0.12338295,-0.27662516,0.104640916,0.22679465,-0.14606398,0.23348369,-0.16746809,1.3443228,0.38075665,0.105595216,-0.30841377,0.2118702,0.11150128,0.2699276,0.16446076,0.03269514,0.38076955,0.12724914,-0.24396914,-0.0873026,4.0
-0.22353528,-0.21660633,-0.1267349,-0.29028103,-0.3306884,-0.34331417,-0.20127888,-0.2532094,-0.008458902,-0.4570322,-0.36321023,-0.2886287,-0.36273244,-0.34160823,-0.2794515,-0.20223057,0.02239135,-0.12742117,-0.36319178,-0.31085014,-0.009419117,-0.30273345,13.0
-0.2161873,-0.041566893,-0.12605368,-0.2749413,-0.26515707,-0.28784192,-0.18739055,-0.3104418,-0.23294297,-0.46048972,-0.16607876,-0.32186967,-0.24670403,-0.33415526,-0.32077873,-0.22157386,-0.029822202,-0.09126473,-0.16606179,-0.25525543,0.0197803,-0.2250992,10.0
0.084248036,0.34483355,-0.12563485,-0.1494572,0.52290297,0.9672116,-0.08450074,0.800606,0.104779735,-0.37405232,0.40926242,1.055182,-0.2384173,1.0432402,1.1245688,0.11706612,0.26403078,-0.025277957,0.40927508,0.45233437,0.028450852,0.453389,4.0
0.31237096,0.50504434,0.63344777,1.3224778,0.89352274,0.92514473,0.32244983,0.7642627,-0.03279804,0.9363384,1.0853038,0.1657297,0.7265468,0.29548258,0.1966479,0.53852487,0.19495712,0.107995726,1.0853114,0.4016896,0.011473042,0.39087442,5.0
0.2447588,0.15669757,-0.056189768,0.21254176,0.55415094,0.57321274,0.24928617,-0.43700948,-0.20589665,-0.39133978,1.2940385,0.15011638,0.69128406,0.5634138,0.18046902,-0.8119016,0.31657824,-0.080168866,1.2940446,0.7112438,-0.7034115,0.07466523,11.0
-0.24656293,-0.25878826,-0.12023203,-0.36051035,-0.32440016,-0.28558704,-0.21585688,-0.19497478,0.16272753,0.19643438,-0.37995458,-0.35479695,-0.39034843,-0.34662768,-0.34881327,-0.16600566,-0.13163862,-0.125235,-0.37993604,-0.30526963,0.033017423,-0.26124242,11.0
-0.00025264607,-0.26156458,-0.08920973,0.19724652,0.15189289,-0.09077555,-0.020508131,0.013432214,0.08896679,1.2371405,0.07986305,0.12099212,0.3298413,-0.050781142,0.14896685,0.09294196,-0.10632112,-0.08285878,0.079878174,0.034236915,0.13385376,0.14676571,7.0
0.526484,0.4300032,0.0033554002,0.5173239,2.4308758,2.3020165,0.15156507,2.589569,0.25839394,-0.0041003195,1.6597059,2.5842485,0.19231674,3.2513719,2.523363,2.2851586,0.9258071,0.019749962,1.6597092,1.7640027,-1.5438251,0.35624963,5.0
0.24668913,-0.20620635,0.12189945,1.1417625,0.5225127,0.12880921,0.21841471,0.08177659,0.4855278,1.0608083,0.08570438,0.3445254,1.7897176,0.67000496,0.3582036,0.21769616,-0.07960722,-0.0488987,0.085719466,0.38276044,0.5036842,0.7927777,6.0
-0.19079971,-0.16317046,-0.11765301,-0.14752074,-0.15479293,-0.11148031,-0.15304211,-0.29976025,-0.23152219,0.12036948,0.049678512,-0.3564725,0.06466573,-0.34028864,-0.35229388,-0.3031526,0.24581675,-0.09506422,0.049693864,-0.20892358,-0.06525407,-0.2536915,12.0
-0.17720225,-0.13166118,-0.08254764,-0.22979635,-0.08722591,-0.021865992,-0.17016159,0.149079,0.034227807,0.473034,-0.11693678,-0.1660008,-0.22256847,-0.13804038,-0.15090512,-0.023817437,-0.0031082954,-0.07951113,-0.11692018,-0.1537645,0.019419674,-0.12915084,5.0
0.38227144,0.88783616,-0.07263905,0.93359286,1.2910762,1.1627077,0.24857165,0.590496,-0.13340595,0.3900541,2.0644455,1.0492581,1.4988002,0.8595794,0.8033827,-0.00926629,0.15605803,0.3260631,2.0644457,1.0499651,-0.7864841,0.32505432,8.0
-0.060358092,0.21822722,-0.12812956,-0.06560703,0.05169818,-0.15013888,-0.037102863,0.2602392,-0.12127717,0.6459088,0.21039739,-0.18946253,-0.1423264,0.042051353,-0.20604853,0.014557262,0.2822448,-0.06253877,0.21041153,-0.04472544,-0.22340685,-0.23286708,7.0
0.20498087,1.1453545,-0.04362519,0.26235652,0.88573647,1.2460866,0.15671381,0.22646424,-0.02683137,0.6735688,1.0579621,0.43239287,0.2099481,1.2021685,0.4572475,-0.10508653,0.21546003,0.31149277,1.0579699,0.44222724,-1.1475955,-0.5593645,5.0
0.86872417,0.146036,0.19297732,2.222813,1.3820876,0.63809,0.61182094,-0.14730766,0.48422897,1.5794326,0.5830399,2.1341522,2.5337608,1.0116231,2.2587059,0.41347003,0.0050515886,0.06592669,0.58305126,1.0682626,-0.08291003,0.9425567,7.0
-0.2437723,-0.20591931,-0.11172277,-0.29323947,-0.3051158,-0.2859309,-0.1933715,-0.123365365,0.31471246,0.6182488,-0.37962064,-0.4687029,-0.37841025,-0.31638783,-0.46878067,-0.19823882,-0.13728496,-0.12791471,-0.37960207,-0.2976228,0.046324782,-0.24263884,9.0
-0.21583104,-0.17907058,-0.1267741,-0.31080854,-0.23092425,-0.2019155,-0.19499622,-0.06207679,-0.032378323,-0.1700601,-0.24132878,-0.27476117,-0.34839815,-0.22669819,-0.26558107,-0.10475022,-0.05775038,-0.07212358,-0.24131127,-0.24197626,-0.0077470024,-0.23598577,9.0
-0.22364555,-0.23556241,-0.12993383,-0.31430954,-0.3380157,-0.2868871,-0.20481253,-0.12737325,-0.09377478,-0.40516979,-0.35558814,-0.26856166,-0.3908051,-0.30240086,-0.25841594,-0.20053588,-0.12028521,-0.11191778,-0.35556978,-0.30500782,0.08878892,-0.213421,8.0
-0.07997063,-0.22843164,-0.026483951,-0.046845816,0.18601704,0.48663256,-0.09981354,0.023237685,0.035623245,0.16185947,0.16551432,0.061636776,0.017766312,0.33883253,0.083428025,-0.03102313,0.12092924,-0.04571004,0.1655288,0.029139755,-0.17809233,-0.12415856,7.0
-0.23371676,-0.2631015,-0.12820654,-0.30853617,-0.36181712,-0.3951384,-0.20499037,-0.17149287,0.1813862,0.16531695,-0.41269013,-0.33397362,-0.34847575,-0.38266107,-0.3269849,-0.20961888,-0.16096321,-0.1253431,-0.41267133,-0.31334123,0.10618646,-0.2064845,8.0
-0.035832576,0.37423488,0.019622583,-0.13840675,0.6318085,0.8892005,-0.07958212,0.82251865,0.045398563,0.6182488,0.60930425,0.23384088,-0.07039047,0.6361991,0.26512304,0.41873077,0.53177696,-0.012640998,0.60931545,0.4378707,-0.5384773,-0.043918364,5.0
-0.20486528,-0.2710263,-0.12999907,-0.31524473,-0.24203299,-0.3241687,-0.19817503,-0.06536239,1.1616869,-0.27378497,-0.39422852,-0.18369308,-0.38815862,-0.308978,-0.1694513,-0.027592754,-0.1636953,-0.12711608,-0.3942099,-0.21267392,-0.08103835,-0.27071238,11.0
-0.08538398,-0.1742216,-0.08587131,0.08884679,0.104640916,0.16313455,-0.10221558,-0.14311776,-0.062105056,-0.5987895,0.1927955,0.040050194,0.42328748,-0.20669565,0.060229205,-0.7202149,0.17296065,0.052253004,0.19280979,-0.1565797,-0.2044915,-0.32281706,9.0
-0.18184707,-0.26274186,-0.11805999,-0.21579601,-0.23221712,-0.318353,-0.16891316,-0.17796583,-0.042256083,0.4384591,-0.23860148,-0.20399794,-0.2241447,-0.30556276,-0.19073614,-0.15034899,-0.13812888,-0.11196463,-0.23858398,-0.2051582,0.099134974,-0.109896496,6.0
-0.2185843,-0.24510063,-0.10690939,-0.30772784,-0.23579922,-0.2299392,-0.20115978,-0.057502292,0.43833694,0.09270954,-0.34696972,-0.25665855,-0.3338029,-0.18743625,-0.24817461,-0.14807412,-0.12149947,-0.12791471,-0.34695143,-0.23212218,0.012659792,-0.20923299,7.0
-0.23245955,-0.22257927,-0.1292237,-0.34533307,-0.33397278,-0.32226485,-0.21318193,-0.15890168,-0.027614756,-0.5987895,-0.36363834,-0.2774722,-0.39655292,-0.3312387,-0.26841658,-0.24256977,-0.08887208,-0.10361616,-0.36361992,-0.31921732,0.06792656,-0.24469319,10.0
-0.25084028,-0.2502873,-0.12981698,-0.36260644,-0.32721987,-0.33779487,-0.21827374,-0.20433164,-0.04952594,2.4438064,-0.3513397,-0.36879984,-0.42554417,-0.299888,-0.36349198,-0.18205047,-0.15570542,-0.10838935,-0.35132134,-0.31516704,0.009760728,-0.2904673,8.0
3.012553,0.6750146,0.93028134,0.42948154,10.145479,7.566817,1.542998,20.96316,-0.13755618,1.268258,15.330591,10.801245,0.65602136,9.003903,10.91364,8.886609,0.29013756,0.8067158,15.330493,9.461144,-4.2510715,5.3470902,0.0
-0.2123407,-0.24895522,-0.09812025,-0.3071876,-0.24855727,-0.24181919,-0.18711211,-0.085291676,0.01189504,-0.1942626,-0.27768284,-0.29812506,-0.33151084,-0.23725462,-0.29157764,-0.1897841,-0.13060649,-0.09224543,-0.27766505,-0.28494528,-0.0034703405,-0.27309045,6.0
0.43974096,-0.15310346,0.15267356,1.3215166,1.0170147,0.42179173,0.34861493,0.46561515,0.6053319,1.4065578,0.2840934,0.85225207,1.7914807,0.7209692,0.9001579,0.6502024,-0.08567856,-0.055511385,0.284107,0.83170223,0.32349178,1.0648589,6.0
-0.19616246,-0.20333593,-0.12229037,-0.20828773,-0.2922756,-0.26033294,-0.16208814,-0.32671165,-0.31142995,-0.5987895,-0.13579036,-0.33862695,-0.24317776,-0.36319065,-0.3385392,-0.49701008,0.1280327,-0.05982645,-0.13577361,-0.30579132,0.08977441,-0.21332349,14.0
-0.25210553,-0.24259928,-0.1294903,-0.36680892,-0.40080476,-0.38494328,-0.21879914,-0.22454324,-0.4172654,-0.5987895,-0.40429157,-0.37405735,-0.42260852,-0.39441466,-0.3697572,-0.21902882,-0.14287667,-0.11903981,-0.40427282,-0.35317463,0.07690349,-0.26924166,13.0
-0.21297623,-0.17900558,-0.1293578,-0.28744942,-0.2655844,-0.15487492,-0.1937794,-0.14515895,-0.24666142,-0.12511267,-0.1530595,-0.26308346,-0.30735412,-0.31623176,-0.25267333,-0.09637967,-0.07903044,-0.028896889,-0.15304263,-0.24749424,0.032170225,-0.20716976,7.0
-0.23981068,-0.2698636,-0.1269542,-0.3369684,-0.3220168,-0.20478678,-0.21328214,-0.18855111,-0.21158367,-0.26341248,-0.29017583,-0.32539153,-0.40487844,-0.32427758,-0.31798863,-0.18729126,-0.10401401,-0.119668014,-0.29015794,-0.29795608,0.013080239,-0.27131253,9.0
-0.18559785,0.13724531,-0.12825449,-0.31853375,-0.120542236,-0.2299481,-0.17456493,-0.058047246,-0.34722465,-0.05250525,0.47926214,-0.19548957,-0.4024224,-0.20307034,-0.18913905,-0.117900886,0.060689367,-0.038964257,0.4792743,-0.2263772,-0.080104455,-0.28291222,6.0
1.691626,1.9341067,2.2476804,5.2247486,2.3612304,2.5965815,1.6998141,0.01892806,-0.26886082,-0.25304,5.7816978,1.1406502,5.709168,1.0663333,1.2170595,0.28007326,0.96830654,0.31289375,5.78167,2.7936718,0.9103282,3.426201,9.0
-0.24487045,-0.25550202,-0.12835117,-0.34968203,-0.35783935,-0.34830573,-0.21656081,-0.18444724,-0.19377467,-0.28069997,-0.36133274,-0.33977398,-0.41513813,-0.36904034,-0.33309135,-0.24961238,-0.14487414,-0.11383249,-0.36131433,-0.3598704,0.09460958,-0.26048878,8.0
-0.19737595,-0.22837016,-0.0935011,-0.13041535,-0.2889063,-0.3289106,-0.16770448,-0.15360339,0.60010135,0.31398928,-0.38960713,-0.3135838,-0.17388651,-0.36005402,-0.305611,-0.20267285,-0.15359867,-0.12500064,-0.38958853,-0.2684993,0.14480093,-0.13101739,8.0
-0.15738292,-0.24711323,-0.12952235,-0.07322464,-0.099166475,-0.059002824,-0.14593041,0.19847354,0.17091432,-0.045590267,-0.19242214,-0.17907593,0.027012173,-0.24607277,-0.17980228,0.052155223,0.022694912,-0.12573695,-0.19240499,-0.18746781,0.20008513,-0.0070080874,10.0
-0.24437763,-0.21688844,-0.12967737,-0.33360344,-0.37923977,-0.40084773,-0.20480698,-0.24907331,-0.26860717,-0.5987895,-0.38327253,-0.40540248,-0.36183676,-0.39867368,-0.4018612,-0.30191258,-0.13624677,-0.12012518,-0.38325396,-0.33358607,0.070059806,-0.25650114,14.0
5.8129945,18.223982,7.1132064,16.847023,6.8524275,8.506868,5.1480346,7.236279,0.14324641,0.009729649,5.8716545,8.066225,16.263296,5.746207,7.916395,2.082621,1.6847249,0.86337197,5.8716264,5.669644,-4.0258307,1.9432867,1.0
1.1603259,0.8718438,1.3571126,3.0582275,0.79451966,0.28996786,1.2067534,-0.60237455,1.1254206,-0.5987895,-0.026146349,0.55736125,3.28133,-0.0038469026,0.37408432,0.2710549,-0.12514228,-0.015667144,-0.026130432,0.37491864,0.046179466,0.39508888,10.0
1.4025449,3.6147416,0.77974916,1.8467467,2.161334,2.5307305,1.2616453,0.12666841,-0.30599084,0.23100938,6.2945237,1.8327068,2.8934405,0.9337975,1.9075148,-0.61988544,1.1443754,0.6365792,6.2944922,1.8245586,1.4557495,2.9723196,9.0
-0.24775192,-0.25093642,-0.12965102,-0.36012608,-0.37389085,-0.38647136,-0.2172071,-0.18563722,-0.2592704,-0.30144492,-0.37405872,-0.3546973,-0.42139372,-0.3950578,-0.34870878,-0.24384438,-0.13904566,-0.11397735,-0.37404022,-0.3446567,0.06897454,-0.2679265,10.0
-0.092693,0.1716648,-0.11919475,0.048012715,0.05102021,0.18054065,-0.08302862,-0.21635942,-0.18519855,-0.44665974,0.33242503,-0.15707958,0.47794467,-0.234924,-0.15678586,0.6081166,0.23974541,0.02176739,0.33243826,-0.29228604,0.07863348,-0.21001804,12.0
-0.22400983,-0.15710156,-0.12412346,-0.25347182,-0.2899541,-0.2620614,-0.18764065,-0.21264294,-0.028256344,-0.5987895,-0.31206885,-0.3720178,-0.22783849,-0.25295672,-0.3670662,-0.14908868,-0.12757082,-0.109264694,-0.3120508,-0.6870107,0.28713846,-0.406528,9.0
-0.21271314,-0.22493713,-0.12512499,-0.35972908,-0.07564033,0.12900005,-0.20560394,0.112265855,-0.07510612,2.2847617,-0.021215696,-0.19176272,-0.43343243,-0.004644938,-0.18272188,0.014084551,-0.023750858,-0.051392466,-0.021199815,-0.1572737,-0.10231535,-0.23631902,1.0
-0.24484634,-0.26509747,-0.12999907,-0.3013641,-0.3703562,-0.39664298,-0.2094,-0.23941755,0.5264385,-0.5987895,-0.43040416,-0.3814667,-0.33325106,-0.40617225,-0.37677017,-0.22583582,-0.14920302,-0.12791471,-0.43038523,-0.33711073,0.17453365,-0.17072782,13.0
-0.22801855,-0.25395796,-0.1260112,-0.31181824,-0.31312808,-0.30602705,-0.20111145,-0.16535689,-0.21992521,0.56292886,-0.26896843,-0.31919843,-0.30806115,-0.36744925,-0.31675345,-0.2513721,-0.08613391,-0.10655797,-0.26895073,-0.30932015,0.03758157,-0.26119077,11.0
-0.21888416,-0.2200254,-0.12939209,-0.3212129,-0.367283,-0.31726187,-0.17609589,-0.2931761,-0.13188346,-0.5987895,-0.3894384,-0.40613216,-0.37682343,-0.40810576,-0.40262607,-0.22570728,-0.15047799,-0.12791471,-0.38941976,-0.35277668,0.0730388,-0.2721608,12.0
-0.24630089,-0.26099357,-0.12999907,-0.34989274,-0.37499592,-0.39511648,-0.2189387,-0.19302996,0.42612803,0.09270954,-0.43093914,-0.33493212,-0.38822737,-0.40689155,-0.3279897,-0.24684598,-0.16217747,-0.12791471,-0.4309202,-0.33283502,0.071604036,-0.2544716,12.0
0.039722066,0.19831876,-0.1291493,0.16195522,1.0373536,0.46938467,-0.059281345,0.9377682,0.0666979,-0.16314511,0.9698661,0.61295086,0.24344766,0.3876426,0.6636322,1.0409987,0.31867287,0.072203144,0.96987456,0.5184668,-0.16816238,0.34839916,5.0
-0.21617606,-0.15638395,-0.12637538,-0.2775513,-0.18743786,-0.19205962,-0.19415958,-0.1613248,0.07173541,0.6320788,-0.23552573,-0.2819614,-0.28972453,-0.22780956,-0.2724235,-0.022605969,-0.08203575,-0.093242936,-0.23550826,-0.18136843,-0.027229588,-0.19512276,7.0
-0.24117102,-0.25852132,-0.12745363,-0.32989827,-0.34798363,-0.35144845,-0.20677225,-0.18601166,-0.122929566,-0.031760298,-0.36300793,-0.37267733,-0.37169093,-0.3847974,-0.37042952,-0.31012982,-0.09296417,-0.11798083,-0.36298952,-0.3171519,0.07601924,-0.23583123,10.0
-0.21991546,-0.0882796,-0.11467387,-0.2786672,-0.24623431,-0.14015022,-0.19502176,-0.034908485,-0.011051394,0.56984395,-0.2673196,-0.30420566,-0.29060963,-0.25558847,-0.29578024,-0.106735766,-0.13546357,-0.10888519,-0.2673019,-0.2673642,0.025361424,-0.23182274,8.0
-0.2411873,-0.22841834,-0.12942299,-0.3521802,-0.3801546,-0.39977026,-0.21770418,-0.23667431,0.27717483,-0.59187454,-0.4307223,-0.30845308,-0.38674104,-0.39690003,-0.30074418,-0.23544262,-0.15881394,-0.12525433,-0.43070337,-0.3482406,0.09013868,-0.25327253,14.0
0.08210259,0.19989277,-0.12575619,0.56503296,0.15457904,0.1523945,-0.0053277644,-0.25844815,0.17031805,-0.03395438,0.020206522,0.5732999,0.7277792,-0.0038469026,0.6098868,-0.2961352,-0.018286651,-0.06154709,0.020222094,0.100181274,-0.35956624,-0.21157864,12.0
-0.20963247,-0.19454955,-0.09142516,-0.27943423,-0.072552934,0.005436163,-0.18360795,0.072156735,0.08610197,0.81186855,-0.13125713,-0.30087486,-0.28658614,0.13576289,-0.29646745,0.006019487,-0.030732902,-0.083024874,-0.13124043,-0.18375996,-0.092913136,-0.253419,5.0
0.7047116,2.83132,0.08159569,0.73721045,2.3482876,3.2554574,0.57261693,1.0396862,-0.19424987,-0.17669849,4.370128,1.2825613,0.64015317,1.179829,1.3419014,0.85349166,1.6665109,0.23158011,4.3701115,2.3201156,-1.5101602,0.9123943,7.0
-0.2433019,-0.25686938,-0.12992017,-0.35899493,-0.33130983,-0.3530844,-0.2174792,-0.18502767,0.044692144,-0.5987895,-0.37210476,-0.32373092,-0.43606478,-0.32561418,-0.31624785,-0.19151263,-0.13265254,-0.11165758,-0.3720863,-0.29707825,0.07236065,-0.21991377,9.0
-0.24596594,-0.2510465,-0.122296445,-0.36251003,-0.3514022,-0.31600818,-0.21685821,-0.1496638,-0.058905438,-0.17697509,-0.3794346,-0.344965,-0.4374753,-0.36402133,-0.33850682,-0.2316444,-0.12256196,-0.11804051,-0.379416,-0.32053825,0.096749604,-0.22135991,8.0
-0.01757877,-0.15535879,-0.12168339,0.4226057,0.062730476,-0.08383745,-0.0018150301,-0.51487637,0.0799638,-0.5987895,0.0020218617,-0.10334502,0.63486373,0.20166875,-0.082762204,-0.121620215,0.78616625,-0.10527466,0.0020375699,-0.068795346,-0.17785014,-0.21683554,12.0
-0.175888,-0.15495181,-0.12999907,-0.3140992,-0.22942741,-0.3027498,-0.19390611,-0.07453011,-0.40550715,1.6554974,0.40279478,-0.017597327,-0.35699522,-0.24341466,-0.03274866,-0.12411379,-0.15072693,-0.06990626,0.40280747,-0.20110445,-0.12175605,-0.29447186,9.0
-0.21708986,-0.23764695,-0.12933102,-0.10917405,-0.29457203,-0.30290088,-0.17904432,-0.2682747,0.17741457,-0.5987895,-0.35674238,-0.376941,-0.0034847506,-0.38938695,-0.37276518,-0.22360864,-0.0775551,-0.12736121,-0.356724,-0.2947941,-0.014519962,-0.29185662,12.0
-0.21126197,-0.20289019,-0.12999907,-0.3705716,-0.19358493,-0.2168144,-0.20742273,-0.031462092,-0.21480314,-0.045590267,-0.049284272,-0.17148365,-0.43235514,-0.07687854,-0.15706602,-0.03549812,-0.04317916,-0.06881791,-0.04926818,-0.20365672,0.025745545,-0.17107366,5.0
-0.044987593,-0.21030697,-0.0785268,0.17381254,-0.009791019,-0.18657,-0.030805623,-0.20683692,0.05783878,0.05813458,-0.053189564,-0.11360962,0.39507732,-0.17726697,-0.095985346,-0.008890524,-0.11518528,-0.106675655,-0.053173445,-0.062042706,0.099946566,0.026529385,6.0
-0.24092618,-0.21770898,-0.11500735,-0.2690466,-0.3774937,-0.3733983,-0.20149466,-0.27280143,-0.31599173,-0.5987895,-0.36310998,-0.40211898,-0.19837824,-0.40856403,-0.40749392,-0.124572225,-0.15485545,-0.047237236,-0.36309156,-0.4078619,0.114583336,-0.28896722,15.0
-0.23124763,-0.13733661,-0.12991409,-0.34618342,-0.2866259,-0.27878585,-0.21221907,-0.1303957,-0.032205377,0.8256985,-0.30703232,-0.27514103,-0.39974418,-0.26936686,-0.26587027,-0.15280876,-0.073535874,-0.10315636,-0.30701432,-0.28106794,0.029080555,-0.24164723,5.0
-0.23055126,-0.27018386,-0.11482447,-0.34015378,-0.22104923,-0.30227253,-0.20375523,-0.08816084,-0.11444434,-0.045590267,-0.18561733,-0.3203533,-0.4071,-0.18341812,-0.31270725,-0.09915244,-0.044648416,-0.12636016,-0.18560024,-0.22546124,0.084453896,-0.14167525,7.0
-0.23939706,-0.23828174,-0.122126125,-0.34448206,-0.37059924,-0.39451325,-0.21756889,-0.18447961,0.35415548,0.8049536,-0.4262768,-0.29743555,-0.37673882,-0.0038469026,-0.29430196,-0.1871342,-0.16509171,-0.127408,-0.4262579,-0.29739475,0.04219561,-0.24594474,9.0
-0.20881408,-0.25975868,-0.12803464,-0.27484038,-0.33055317,-0.37661514,-0.18729295,-0.16694693,0.30903503,0.6182488,-0.39689693,-0.273789,-0.29913086,-0.3410232,-0.26417843,-0.17014095,-0.1546308,-0.121718116,-0.39687827,-0.28698346,0.053862587,-0.22611855,8.0
-0.0967317,0.54666555,-0.040408175,0.031524733,0.2874855,0.3155293,-0.11274424,0.6714101,0.122484766,0.60787636,0.17431958,0.027126692,-0.013970129,0.45831898,0.05121932,0.47547138,0.13046125,-0.06178784,0.17433402,-0.014338547,-0.7787339,-0.6777415,4.0
0.120214984,-0.2273245,-0.009937558,-0.043407895,0.6965232,0.37091234,-0.034504313,0.9134994,-0.09724908,-0.23921002,1.0477072,0.99830616,-0.30312437,0.6077749,1.0695956,1.0552778,-0.13364215,-0.06509418,1.0477152,0.5931815,0.10551703,0.6527086,0.0
-0.21401054,-0.2536914,-0.110187106,-0.28937355,-0.28058586,-0.34701052,-0.1894322,-0.17876458,0.14135337,0.41079915,-0.33938465,-0.2954909,-0.3018902,-0.3291016,-0.28664488,-0.17749655,-0.13364215,-0.121274,-0.3393664,-0.26000407,0.0189084,-0.23034665,6.0
-0.10028782,0.078211896,-0.10069994,-0.12558822,-0.051413834,0.09235375,-0.108550645,0.0898027,-0.1527439,0.09270954,0.10540917,-0.021017993,-0.07550355,-0.012138249,-0.0026844277,-0.09565481,0.09403319,-0.051762328,0.105424106,-0.15435787,-0.12686826,-0.2544972,8.0
-0.24385945,-0.25910422,-0.12595655,-0.30444425,-0.37654847,-0.34585416,-0.20469874,-0.25032485,-0.40418586,-0.5987895,-0.29566118,-0.40268174,-0.26750904,-0.41405448,-0.39911288,-0.28842258,-0.14487414,-0.08650696,-0.29564324,-0.38231403,0.10563813,-0.2723674,15.0
-0.24532631,-0.2524602,-0.12952042,-0.3316248,-0.3781803,-0.36087695,-0.21325687,-0.20559362,-0.3129977,-0.5088946,-0.3662067,-0.36193705,-0.36135015,-0.40708366,-0.35629797,-0.25009525,-0.12999935,-0.10549518,-0.36618826,-0.34635663,0.074533135,-0.26479727,12.0
0.59929305,0.25367698,-0.03360995,0.4613349,4.559885,4.915489,0.14285423,1.6274152,0.67456216,0.023559615,1.9650563,3.115967,0.37039343,3.759904,3.2303474,3.9411576,0.48077768,0.11154303,1.9650574,4.0812483,-3.2152073,1.1282825,4.0
0.838954,1.4664322,0.21786368,2.0727372,4.280893,5.837648,0.8819515,5.7538705,0.1549194,2.3400815,3.5626829,0.34805,1.3612756,3.4350564,0.37849203,1.9199145,2.1375985,-0.01006317,3.5626721,3.3079617,-3.6610868,0.014547071,3.0
-0.22963758,-0.173284,-0.12950802,-0.32256478,-0.26916036,-0.24669471,-0.20607387,-0.07432154,0.08789629,0.53526896,-0.3187525,-0.30067953,-0.37353167,-0.22306857,-0.2923515,-0.13972309,-0.12932545,-0.096043296,-0.3187344,-0.25342783,0.03229447,-0.21269134,7.0
-0.19263914,-0.1695059,-0.051394593,-0.11244695,-0.34815618,-0.22759,-0.10006151,-0.6051497,-0.45169607,-0.5987895,0.015175681,-0.6803886,0.098870546,-0.35190186,-0.69251746,-0.6375464,-0.080821484,-0.053998314,0.0151912905,-0.43953723,0.12465038,-0.31042156,16.0
0.0064004357,0.11425627,-0.08496083,0.21745308,0.39760312,0.26611054,0.019305337,-0.2401385,-0.06641092,0.40388417,0.56949663,-0.06939764,0.7283099,0.12452199,-0.05923279,-0.74050623,0.18510333,0.00792558,0.56950814,0.30390698,-0.4239194,-0.07325438,8.0
