Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,Total debt/total asset,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Book Value Per Share,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Earnings Per Share from Operations,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow
4432.67,648.885,6.128,485.719,396.428,1300.945,1967.095,5825.428,0.109577072,2.253409215,0.089433231,0.524175125,0.159728272,4.84,2481.89,2452.941,35.79,2854.6332,439.9105,2452.941,90.396,20.384,34.818,24.01,2481.89,261.256,-43.077,218.179
5309.755,8.507,123.287,1730.264,451.086,451.086,3661.279,573.446,0.325865129,1.450245939,0.084954202,0.312714951,0.312714951,1.37,1442.483,1648.476,87.13,2566.8781,25.6859,1648.727,136.31,1.982,53.314,2.16,1442.483,358.267,72.222,430.489
1584.909,60.082,86.272,1022.794,244.128,352.12,2275.026,-936.439,0.64533295,0.696655335,0.154032818,0.238247314,0.165179031,0,1477.96,-690.117,121.819,328.1496,-37.0529,-688.11,-31.903,3.2,125.515,-3.94,1477.96,151.934,40.122,192.056
37946,1560,1756,12020,3954,15551,23156,6908,0.316765931,1.638711349,0.104200706,0.323985916,0.082376716,1.73,47999,14790,617,14497.7189,54.2889,6929,534,201.5,4559,4.18,47999,3760,-2275,1485
19243,676,282,6840,1511,1951,10063,-38,0.355453931,1.912252807,0.07852206,0.306520031,0.237391987,1.24,6365,9180,431,22523.2075,12.2641,9180,780,10.4,358,0.74,6365,735,-3630,-2895
19153,1085,594,3876,2182,4266,13425,4914,0.202370386,1.426666667,0.113924712,0.205907906,0.105319046,3.9,20718,5728,161,13450.98,64.5,4773,820,93,2623,14.27,20718,1203,-278,925
46835,170,878,22624,3547,4194,32789,-9988,0.483057542,1.42837537,0.07573396,0.55927457,0.4729964,1.68,7499,14046,1217,23355,6.1907,4643,-321,5.604,138,0.6,7499,3664,-3178,486
30123.2,37.5,1017.4,9158.2,2433.8,2433.8,21163,4616.8,0.304024805,1.423389879,0.080794869,0.325709621,0.325709621,1.98,7472.3,8960.2,413.6,18510.8198,28.2933,8929.8,937.3,8.164,587.6,2.91,7472.3,2103.5,-845.7,1257.8
2431.7,369.8,40.4,780.3,253.7,1011.7,1457.6,934,0.320886623,1.66829034,0.104330304,0.405556001,0.101699671,0.24,2494.6,974.1,34.8,2131.8938,9.9511,966.5,62.7,5.86,348.7,1.37,2494.6,296.3,-79.5,216.8
18145,2223,1011,5305,1722,4890,13090,691,0.292367043,1.386172651,0.094902177,0.453996843,0.159873735,0.3025,10771,5055,309,8855.4938,4.7685,4837,-709,37.6,841,0.76,10771,838,584,1422
1770,136.7,16.8,980.3,269.5,269.5,2186.2,-2643,0.553841808,0.809624005,0.152259887,0.057370942,0.057370942,0,4697.5,-416.2,103.4,431.2414,-12.8168,-416.2,-43.4,32.3,0,0.62,4697.5,103.1,-72.5,30.6
320.494,4.209,0.044,84.609,29.31,38.439,206.433,35.548,0.263995582,1.552532783,0.09145257,0.807813551,0.615963349,0.622,47.584,114.061,5.265,490.9464,8.875,114.061,11.846,0.105,0.746,0.92,47.584,19.365,-5.509,13.856
35792.8,497.3,166,5264.9,879,879,33975.6,-811,0.147093829,1.053485442,0.024558012,0.168539326,0.168539326,0,5215.4,1817.2,375.7,3152.3873,3.178,638.1,63.2,15.992,740.6,0.52,5215.4,913.3,148.7,1062
4513.8,321.9,20,826.2,517.6,1130,2537.3,2002,0.183038681,1.778977653,0.114670566,0.17995923,0.082430883,0.78,6279.2,1976.5,60.6,4139.8,26.7366,1976.5,185.8,13.8,979.8,2.95,6279.2,577.7,-215.8,361.9
6544.7,149.8,5,280.9,35.5,270.9,2807.5,2792.6,0.042920226,2.331148709,0.005424236,0.199778761,0.026179941,1,1356,3737.2,16.1,3815.7322,789.5048,3603.3,557.8,1.4,0,-1.08,1356,-155.3,-942.4,-1097.7
19129.356,912.932,1844.578,863.391,416.067,416.067,16390.948,837.916,0.045134347,1.167068311,0.021750183,0.158358739,0.158358739,0,2627.37,2738.408,49.766,3328.718,38.8411,2588.408,82.011,6.977,1153.633,2.8,2627.37,-349.175,5718.204,5369.029
14653,834,59,4502,-937,-662,8527,12,0.307240838,1.71842383,-0.06394595,-0.226867718,-0.32111035,0.06,2918,6126,397,11423.02,6.296,6126,-1124,2.2,0,-1.12,2918,625,-38,587
45564,3184,42,15281,2984,4765,30067,1313,0.335374418,1.515415572,0.065490299,0.5641056,0.353261513,0.2,8447,15497,1210,38435.176,22.1553,12212,-3079,4.5,313,-5.24,8447,3000,2008,5008
814949,43381,189628,138648,13819,13819,737772,51036,0.170130892,1.104608199,0.016956889,0.364146618,0.364146618,0.7,37949,77177,3235,78267.3645,36.9936,68530,5304,55.311,341053,2.98,37949,2447,7424,9871
193694,6510,12904,40783,27170,58418,121697,3819,0.21055376,1.591608667,0.140272801,0.684692921,0.318448195,1.47,85320,71997,1243,399535.36,9.2209,71997,15813,114,2251,2.23,85320,33325,-8393,24932
1613.004,109.917,2.824,984.062,-58.204,11.859,1115.546,4.093,0.610080322,1.445932306,-0.036084225,0.01614537,-0.079241512,0.0156,734.514,497.458,80.11,650.3826,3.7075,506.578,-185.779,2.8,99.601,-1.62,734.514,-79.591,125.075,45.484
2478.426,274.305,21.166,965.355,224.772,452.082,1544.037,-303.985,0.389503257,1.605159721,0.090691431,0.849632864,0.422431501,0,532.091,934.389,73.153,1194.8928,27.2131,934.389,-2.116,0.545,37.258,0.91,532.091,246.222,-127.918,118.304
9890.24,759.984,2140.592,4666.975,1432.247,2786.303,7970.082,772.292,0.47187682,1.240920733,0.14481418,0.464658137,0.238848834,1.4,5996.458,1920.158,203.308,10264.8063,10.9132,1920.158,741.988,6,499.917,3.85,5996.458,1174.339,-734.39,439.949
9736.789,633.715,637.329,3138.122,559.986,1095.368,5501.587,3973.961,0.322295369,1.769814601,0.057512389,0.202828648,0.103692278,0,5400.46,4235.202,164.001,4439.3255,26.1418,4229.292,381.268,4.2,7602.568,2.25,5400.46,148.771,-442.26,-293.489
7527,6,150,2200,654,654,5183,1143,0.292281121,1.452247733,0.086887206,0.340093604,0.340093604,1.24,1923,2344,123,3854.0735,26.3528,2344,194,2.752,82,2.17,1923,553,34,587
2643.943,396.619,0,596.455,705.673,1148.993,1339.502,5695.376,0.225592987,1.973825347,0.266901745,0.196927973,0.120946563,0,5834.585,1304.441,25.951,6163.617,353.2199,1304.441,425.262,4.9,1823.902,110.53,5834.585,384.465,-403.734,-19.269
12707.114,1011.315,0,1902.068,1802.094,5265.988,5282.279,7940.915,0.149685287,2.405612047,0.141817725,0.899487738,0.307817157,0,5854.43,7424.835,70.442,50814.2537,15.0223,7424.835,1164.26,15.706,0,2.34,5854.43,2199.728,-1090.706,1109.022
4681.9,40.5,37.1,2979.3,821.4,956.7,3614.9,-1449.6,0.636344219,1.295167225,0.175441594,0.262397148,0.225287987,0.93,3646,928.7,174.1,3667.4732,8.275,735.9,247.6,35.71,0,2.82,3646,605.5,-381.6,223.9
9743,300,95,4467,1849,2950,7202,8918,0.458483013,1.352818661,0.189777276,0.535876476,0.335876476,0,5505,2541,163,22903.34,11.7912,2541,928,23,0,4.41,5505,1431,-852,579
5131.624,593,330.859,2309.29,163.924,557.182,3408.479,1547.685,0.450011536,1.505546609,0.031943884,0.155003302,0.045602265,0.1,3594.646,1723.145,185.466,1347.5563,20.2549,1723.145,106.877,1.79,3403.228,1.23,3594.646,188.655,-149.917,38.738
61941.5,100.4,350,2999.4,1621.4,1621.4,52973.5,8693,0.048423109,1.169292193,0.026176312,0.146767565,0.146767565,0.77,11047.4,8968,166,10096.1244,39.0213,8968,864.3,9.4,0,3.94,11047.4,1116.1,-418.6,697.5
19592.954,407.307,923.3,5869.023,2095.628,4188.09,12775.307,6692.078,0.299547633,1.533658174,0.106958246,0.434578011,0.217453266,15.29,9637.142,6817.647,157.225,15168.5864,14.113,6817.647,273.297,24.504,710.15,3.09,9637.142,1312.669,-660.555,652.114
3008.218,120.328,0.094,1011.858,891.279,1091.06,2111.471,-584.878,0.336364585,1.424702494,0.296281387,0.137566899,0.112377402,2.75,7931.123,896.747,45.921,4729.3835,3.563,887.344,435.219,39.6,813.262,1.74,7931.123,755.483,-813.131,-57.648
6054.042,602.3,86.641,1316.506,838.188,2327.468,3601.569,2413.329,0.217459013,1.680945721,0.138450972,0.336744373,0.12127131,1.4,6911.676,2452.473,36.982,5030.6319,35.0128,2452.473,273.059,26,706.084,5.35,6911.676,446.528,-57.635,388.893
3907.534,72.031,105.158,1496.889,416.548,871.142,2904.55,602.531,0.383077665,1.345314765,0.106601248,0.446154453,0.213334617,0,1952.557,1002.984,60.835,3107.2734,11.8882,1002.984,104.248,6.3,0,1.77,1952.557,413.559,41.144,454.703
48365,4424,427,19298,6522,10197,32932,1431,0.399007547,1.468632333,0.134849581,0.373161092,0.238673791,0.33,27326,14881,1184,50738.4434,7.306,13661,2181,21.5,3291,1.53,27326,3028,-5330,-2302
25875.299,1738.747,183.916,2390.613,959.42,959.42,17334.21,5092.261,0.092389773,1.492730214,0.037078605,0.171166854,0.171166854,0,5605.174,8467.411,129.896,12622.2975,606.3008,8460.927,667.047,10.9,0,34.81,5605.174,534.623,152.019,686.642
1686.478,5.68,10.001,866.473,236.398,940.405,1216.303,456.851,0.51377664,1.38656075,0.140172596,0.247802556,0.062292341,0.66,3794.977,470.175,47.807,801.0409,23.2082,470.175,54.189,26.5,343.881,2.68,3794.977,159.031,-23.973,135.058
3426.431,276.709,42.054,964.979,192.705,664.002,2044.725,1646.68,0.281628026,1.675741726,0.056240736,0.280004217,0.081262124,0.04,2371.4,1381.706,50.341,2736.3013,14.0529,1381.706,-57.058,10,814.821,0.05,2371.4,253.641,-84.69,168.951
33427.5,211.5,25,3123.2,1809.5,1809.5,24986.7,6073.8,0.093432054,1.337811716,0.054132077,0.077271601,0.077271601,0.8882,23417.4,7957.1,143.8,20586.45,13.7215,7957.1,1164,31.721,0,1.77,23417.4,2701.9,-250.4,2451.5
2096.908,465.232,50,643.493,410.306,1654.678,1355.138,111.742,0.306877078,1.547375987,0.195671913,0.911124657,0.225929101,0,1816.083,741.77,23.67,7013.6568,2.6673,741.77,190.351,7.094,39.475,0.83,1816.083,444.879,-592.697,-147.818
24888,1819,7,10877,2678,5457,13971,-8887,0.43703793,1.781404338,0.107602057,0.667767988,0.327704356,0,8172,10917,546,20290.8399,30.3231,10917,591,12.6,0,1.67,8172,2343,-56,2287
2236.93,64.913,608.934,149.352,5.619,5.619,1723.596,409.577,0.066766506,1.297827333,0.002511925,0.006550638,0.006550638,0.44,857.779,513.334,19.437,248.5146,38.2234,510.703,0.711,3.098,707.108,-0.72,857.779,-67.466,29.298,-38.168
38936,603,1097,8357,4811,7006,16339,19389,0.214634272,2.383009976,0.123561742,0.427481848,0.293550552,1.35,16389,22597,249,37323.66,31.1253,22597,2066,97.2,322,3.73,16389,5134,-2591,2543
4468.888,45.828,58.585,2081.756,577.834,1604.11,3038.192,478.65,0.465833111,1.470903748,0.129301518,0.3821039,0.137641823,0,4198.099,1430.696,70.283,9855.1556,8.0716,1430.696,184.479,5.8,296.36,1.35,4198.099,316.481,10.659,327.14
28085.6,6169.9,500.7,13788.5,4882.6,10919,21486.3,10492.7,0.490945538,1.307139898,0.173847096,0.972375592,0.434812809,0,11229.2,6599.3,500.1,90122.95,8.4759,6599.3,1650.6,7.132,497.9,3.69,11229.2,3976.3,-1645.6,2330.7
11656.1,383.9,21.1,1511.1,779.5,2272.6,3530.2,3242.3,0.129640274,3.301824259,0.066874855,0.606787173,0.20812752,0.305,3745.3,8125.9,35.9,13283.673,35.2642,8114.3,318.2,15.7,517.1,2.13,3745.3,563.4,-526.2,37.2
7649,727,0,4468,1717,3420,6150,879,0.584128644,1.243739837,0.224473787,0.695404636,0.349125661,0.38,4918,1499,169,26382.5282,3.0171,1487,843,9,1502,1.73,4918,713,-903,-190
1404.035,393.53,39.508,1132.943,255.282,595.849,1657.307,-344.774,0.806919343,0.847178586,0.181820254,0.471038421,0.201808898,1.5429,1264.969,-253.272,164.344,2904.7849,-2.599,-332,68.195,1.425,89.834,0.58,1264.969,97.636,56.068,153.704
4556.663,223.89,60.038,1697.436,224,692.568,2751.313,1082.802,0.372517344,1.656177614,0.049158781,0.34655622,0.112088045,1.1,1998.429,1805.35,89.491,3934.2912,17.7774,1596.835,-26.24,1.275,281.328,-0.37,1998.429,249.93,-192.765,57.165
32260,1319,603,5024,2368,3100,14633,9446,0.155734656,2.204606027,0.073403596,0.239956653,0.183295921,0,12919,17627,353,16378.8131,16.6512,16742,770,5.15,1558,-0.61,12919,1971,-1362,609
3681.92,306.997,0,1633.272,426.454,822.369,2597.679,357.998,0.443592473,1.417388369,0.115823809,0.29847606,0.154780043,0,2755.226,1084.241,89.809,3188.6337,18.9228,1084.241,0.693,12.4,178.428,-0.07,2755.226,259.624,220.235,479.859
3813,62,64,1530,406,813,2739,481,0.401258851,1.39211391,0.106477839,0.2031992,0.101474631,0.16,4001,1074,91,1143.7767,10.4097,984,139,11,477,1.5,4001,372,-182,190
1836.754,5.291,16.749,829.415,152.826,533.825,1722.841,-2099.254,0.451565642,1.066119276,0.083204392,0.546340011,0.156408858,0,977.093,113.913,83.168,99.8385,15.038,113.913,-73.9,5.4,13.939,-0.2,977.093,75.383,-70.152,5.231
4234.616,2105.229,249.717,990.09,667.424,1482.742,2126.802,2107.53,0.233808685,1.991072041,0.157611458,0.675595372,0.304104535,1.26,2194.719,2107.814,32.7,10132.7122,7.4243,2107.814,230.49,7.213,227.929,0.92,2194.719,721.885,-230.343,491.542
8498.7,1034.6,375.2,2635.5,1458.8,2257,4775.6,2653.7,0.310106252,1.779608845,0.171649782,0.359029015,0.232056503,0.56,6286.4,3723.1,72.6,20717.76,11.9199,3674.9,703.4,62,928.9,2.78,6286.4,1077.6,-133.5,944.1
1973.72,200.772,0,809.979,493.723,696.491,1154.536,297.324,0.410381918,1.709535259,0.250148451,0.623624807,0.442070192,0,1116.843,819.184,53.525,2715.4337,6.5856,819.184,179.418,2.388,174.793,1.71,1116.843,167.759,-240.333,-72.574
1799,161,200,546,374,389,1149,-700,0.303501946,1.565709312,0.207893274,0.220271801,0.211778029,0.3053,1766,650,52,2166.45,7.5758,650,151,2.6,185,2.05,1766,313,-52,261
3600,50,15,413,655,838,1359,1692,0.114722222,2.649006623,0.181944444,0.188314607,0.147191011,0.28,4450,2241,24,3752.6056,28.6709,2241,305,7.8,581,3.75,4450,689,-414,275
9298.319,1055.484,21.011,821.94,369.461,1093.576,5401.985,3318.383,0.088396623,1.721278197,0.039734171,0.131947086,0.044577883,1.04,8287.989,3896.334,49.024,8689.131,25.7602,3873.222,137.891,34.952,1327.707,2.54,8287.989,105.624,-538.229,-432.605
15239,405,412,5200,2231,2231,8944,2453,0.341229739,1.703823792,0.146400682,0.450616037,0.450616037,1.185,4951,6295,316,12901.5844,12.327,5994,1173,14,65,1.1,4951,1663,-429,1234
16459,1118,485,2728,933,1400,6048,1728,0.165745185,2.721395503,0.056686311,0.354340673,0.236142749,0.08,3951,10411,211,30562.2007,61.2995,10404,-556,3.604,181,-3.27,3951,1498,2049,3547
7110,586,11,1618,631,2098,3464,2160,0.227566807,2.052540416,0.088748242,0.532622493,0.160192942,0,3939,3645,113,3716.2,42.7529,3634,48,6.3,138,0.66,3939,501,-12,489
7574.2,598.5,39.8,785.6,821.7,3419.1,5127.8,1865.2,0.103720525,1.47708569,0.108486705,0.173963702,0.041808071,1.72,19654.1,2446.4,37.9,5951.535,35.2686,2361.9,303.6,28,0,6.16,19654.1,600,-597.6,2.4
1160,44,29,679,143,402,1101,-505,0.585344828,1.053587648,0.123275862,0.268178786,0.095396931,0,1499,59,70,91,0.59,59,-12,3,273,0.18,1499,147,-91,56
47904,269,1482,21277,2541,2541,31454,2200,0.444159152,1.522985948,0.053043587,0.371599883,0.371599883,1.525,6838,16450,668,16645.6096,32.3149,12974,614,8.425,372,2.26,6838,1884,5050,6934
10996,305,639,3722,914,1403,6333,-534,0.338486722,1.736301911,0.083121135,0.585314977,0.381309971,0.3,2397,4663,224,2139.097,8.9232,2569,215,2.341,213,-0.09,2397,744,-163,581
2504.426,496.031,6.629,1163.941,179.023,359.874,1998.824,569.989,0.4647536,1.252949734,0.071482647,0.446839182,0.222284719,0,805.377,505.602,30.31,2111.4241,9.5414,505.418,49.958,1.617,159.043,1.65,805.377,158.37,-356.275,-197.905
28173.301,1446.581,17.375,12984.22,2135.915,3959.459,18149.85,560.864,0.460869672,1.552260818,0.075813445,0.418763352,0.225900287,0,9455.123,9969.312,814.731,16551.9949,10.8342,6220.18,1101.397,75,97.733,1.61,9455.123,1533.972,519.422,2053.394
18781,345,229,8149,1781,1781,12361,3650,0.433895959,1.519375455,0.094829881,0.52397764,0.52397764,1.3,3399,6420,404,9706.0195,17.6631,4735,571,5.388,38,2.02,3399,1622,-341,1281
20859,32,417,8893,3807,5217,15539,7308,0.426338751,1.342364374,0.182511146,0.383349254,0.279741348,1.64,13609,5320,385,31151.8976,12.0574,5297,1229,41.2,90,2.82,13609,2960,-1035,1925
1728.373,128.852,6.571,386.614,186.352,186.352,782.438,-187.424,0.223686669,2.208958409,0.107819319,0.19760627,0.19760627,0,943.047,945.935,18.039,1584.5768,11.5393,945.935,63.69,4.1,0,0.8,943.047,146.493,-53.334,93.159
1158.708,136.569,3.066,637.153,185.219,229.748,779.58,-19.201,0.549882283,1.486323405,0.159849591,0.246610485,0.198813254,0.46,931.623,379.128,51.575,688.9911,5.8603,379.128,21.248,1.486,133.451,0.55,931.623,140.782,-62.377,78.405
37317,4245,1232,14795,297,883,28060,-17088,0.396468098,1.329900214,0.007958839,0.05954147,0.020026972,0,14830,9257,854,19059.55,4.1875,6051,-4199,30,3642,-2.14,14830,3684,-3166,518
2888.691,131.702,150.456,976.858,215.215,554.11,1467.196,848.589,0.338166318,1.968851469,0.074502603,0.182169118,0.07075405,0,3041.734,1421.495,70.348,1393.0788,35.5099,1421.495,149.541,1.485,2507.619,3.74,3041.734,-103.402,-6.998,-110.4
23364.844,795.285,54.794,2484.61,973.129,973.129,18283.71,6651.555,0.106339679,1.277904977,0.041649283,0.128807951,0.128807951,1.51,7554.883,5081.134,140.896,8060.6129,41.6457,5047.208,727.32,7.683,0,4.91,7554.883,848.376,-6.932,841.444
18591.6,145.7,3.9,1524.8,765.6,765.6,14120,3534.3,0.082015534,1.316685552,0.041179888,0.129758313,0.129758313,0.75,5900.2,4471.6,50.9,4991.68,17.0204,4471.6,761.4,8.5,0,1.8,5900.2,637.3,385,1022.3
14247,433.6,549.5,5300,1901.3,3491.6,8726,4374.7,0.372008142,1.632706853,0.133452657,0.362131552,0.19719347,0,9641.8,5505.8,213.5,13184.626,53.6105,5505.8,438,52,205.2,7.79,9641.8,1175.9,-649.8,526.1
21497,157,5,2757,1285,1506,8082,-4649,0.128250454,2.65986142,0.059775783,0.429059829,0.366096866,0.12,3510,13415,136,11611.8432,15.7119,13415,209,8.712,370,0.25,3510,799,-294,505
2561.5,25.6,524.9,546.6,261,716.7,1757.6,-128.4,0.213390591,1.457385071,0.101893422,0.114379189,0.041653367,1.1205,6266,803.9,37.9,2707.1749,8.3532,803.9,44.6,2.3,164.7,0.75,6266,165.3,28.8,194.1
58648,17,1812,14993,3721,4066,32381,21596,0.255643841,1.811185572,0.063446324,0.386391713,0.353606386,0.69,10523,26267,664,47537.6361,23.6437,26267,-209,7.27,689,-0.39,10523,3452,307,3759
88702,3016,1327,16103,6389,6389,44072,17100,0.181540439,2.0126611,0.072027688,0.238333271,0.238333271,1.16,26807,44630,1012,73221.4246,26.758,44630,152,12.837,3240,0.37,26807,5680,869,6549
2062.2,16.7,0.2,347.9,382.6,382.6,993.5,703.6,0.168703327,2.075691998,0.185530016,0.189452835,0.189452835,0.725,2019.5,1068.7,17.7,1380.3988,13.8863,1068.7,129.6,8,119.6,2.44,2019.5,273.3,-144,129.3
46173,4816,115,7886,4928,5643,25319,24956,0.170792454,1.823650223,0.106729041,0.080423567,0.070233446,2.4,70166,20854,511,30846.6166,44.3497,20024,1812,9.996,5709,5.06,70166,4820,-2012,2808
1051.65,20.71,13.81,360.84,101.63,237.78,551.93,-318.32,0.343117957,1.905404671,0.096638616,0.29946349,0.127994257,0,794.02,499.72,13.72,1069.7435,10.9778,499.72,-52.9,4,160.46,1.29,794.02,80.47,-48.1,32.37
3154.944,235.964,1.046,1014.235,536.214,1032.359,1611.05,1633.086,0.321474803,1.958315384,0.169959911,0.488565069,0.253763885,1.34,2113.043,1543.894,45.616,6884.2765,20.1972,1543.894,215.954,7.158,252.859,3.75,2113.043,399.917,46.548,446.465
5287.343,515.646,55.5,1018.372,491.877,491.877,2927.132,2134.64,0.192605624,1.806322024,0.093029145,0.27842688,0.27842688,0.5025,1766.629,2360.211,39.481,6285.0654,16.8461,2360.211,257.491,8.297,0,1.88,1766.629,375.158,-160.52,214.638
687935,31653,78945,4339,8340,20217,645607,25631,0.006307282,1.065563106,0.012123238,0.79043672,0.326074207,3.4,25577,42328,1628,55122.159,59.5638,38464,4408,45.234,8358,7.26,25577,-2648,7975,5327
501357,3500,43229,36566,5890,14399,477684,14374,0.072934057,1.049557867,0.011748116,0.771443879,0.31556389,4.75,18665,23673,511,39905.535,56.5946,22472,4027,43.213,49915,10.72,18665,10211,-2436,7775
896266,6855,110648,29358,11053,24531,838445,36992,0.032755901,1.068962186,0.012332276,0.715293775,0.322291879,2.88,34295,57821,1123,87064.9995,43.5941,52657,6902,88.901,87287,5.95,34295,4099,-1196,2903
418586,4396,8880,6962,4842,4842,386370,15939,0.016632186,1.083381215,0.011567515,0.098570905,0.098570905,1.55,49122,32216,412,23937.3412,23.6951,16901,1268,26.879,0,3.13,49122,6900,-1015,5885
232206,8183,43284,2459,2743,5979,220104,6924,0.010589735,1.054983099,0.011812787,0.757027095,0.347303115,2.18,7898,12102,484,16185.9776,28.5222,9642,931,21.77,45964,4.23,7898,5438,-533,4905
1180258,14929,166653,9762,17139,36286,1108646,46445,0.008271073,1.064594108,0.014521401,0.786262189,0.371375948,3.24,46150,71612,2454,124378.893,43.3247,64304,9306,80,151292,6.82,46150,26856,-3134,23722
27852,2368,1111,6278,2882,2882,14596,3184,0.225405716,1.908194026,0.103475513,0.258104961,0.258104961,1.36,11166,13256,358,31847.4545,17.4075,12663,2444,45.7,32,1.34,11166,2984,-3712,-728
1176967,3907,100044,8641,13960,31402,1102753,47286,0.007341752,1.067298842,0.011860995,0.815848272,0.362691608,2.16,38490,74214,1879,113029.192,36.7026,68164,9564,81.233,99257,4.74,38490,44125,-18451,25674
66099,5100,402,36440,11190,21230,61463,1792,0.551294271,1.075427493,0.169291517,0.828067712,0.436461502,2.28,25638,4636,1008,99723.1641,2.9111,4636,5928,30,1444,4.43,25638,7041,-3928,3113
43006.34,123.716,6296.485,6010.352,404.653,1002.88,41031.513,936.734,0.139755022,1.048129519,0.009409148,0.671862219,0.271090322,2.36,1492.687,1974.827,120.779,1677.5479,48.2604,1633.227,122.647,3.687,2434.507,5.7,1492.687,1446.223,32.391,1478.614
9900.6,1271.6,44.2,1898,1903.5,2502.9,6707.7,2871.3,0.191705553,1.476005188,0.192261075,0.134871966,0.102572531,1.2,18557.6,3192.9,82.5,9190.7138,44.0316,3057.2,869.6,148.4,1020.6,14,18557.6,1619.3,-872.9,746.4
29459.433,1599.895,6.579,6979.779,2592.319,5083.225,15477.852,8379.108,0.236928491,1.903328253,0.087996229,0.690337228,0.352054908,0.67,7363.394,13981.581,313.341,58304.37,24.2441,13981.581,-1082.358,2.65,350.017,-1.56,7363.394,2359.063,-242.722,2116.341
1439.197,103.978,0,437.629,155,512.782,859.193,198.138,0.304078594,1.67505671,0.107698946,0.131105552,0.039629629,0,3911.215,580.004,22.482,862.9425,15.1228,580.004,48.257,6.19,433.451,1.28,3911.215,151.907,66.414,218.321
17255,32,884,3707,1239,1470,9056,6179,0.214836279,1.905366608,0.071805274,0.32989228,0.278052065,0.98,4456,8199,197,15191.8011,9.7632,8199,364,5.13,768,0.46,4456,1260,-424,836
